,0,1
11724,43.96625,4.860409
11725,50.705587,1.575745
11726,43.106607,6.017185
11727,48.88549,2.404224
11728,48.895926,2.526372
11729,48.822056,1.986773
11730,46.866667,-1.016667
11731,48.879918,2.420573
11732,48.991733,1.909718
11733,48.90683,2.506483
11734,47.424076,-0.524165
11735,48.893889,2.288635
11736,48.892811,2.133082
11737,50.483225,3.015844
11738,44.916667,-0.233333
11739,50.419797,2.78068
11740,49.520298,0.536166
11741,50.632971,3.058585
11742,50.56345,2.48042
11743,48.995532,1.740814
11744,48.744795,2.48705
11745,45.831534,1.257805
11746,43.054021,2.218795
11747,48.558334,7.684356
11748,49.147664,0.226625
11749,48.919303,2.543051
11750,48.835407,2.62998
11751,50.643579,2.987148
11752,48.695029,2.307355
11753,50.733954,2.235195
11754,49.519364,5.768815
11755,46.675351,5.55575
11756,43.316666,-0.4
11757,50.609823,3.018743
11758,47.75,-3.366667
11759,44.874949,-0.517819
11760,48.178258,-2.75433
11761,43.099998,-0.05
11762,49.216667,1.166667
11763,48.436895,1.463588
11764,43.675482,4.136189
11765,48.591172,6.495426
11766,47.685152,6.498127
11767,47.817099,6.364997
11768,45.748457,4.846711
11769,46.314074,4.828233
11770,48.811707,2.43945
11771,48.952636,2.145207
11772,49.207544,6.160515
11773,48.819988,2.299977
11774,43.832871,5.783948
11775,48.990163,1.70792
11776,48.973736,1.702529
11777,50.948965,1.943275
11778,50.681615,3.09561
11779,43.416043,5.214526
11780,48.866667,2.083333
11781,49.062188,6.151934
11782,50.345561,3.549588
11783,44.500371,0.16546
11784,49.479248,1.023748
11785,43.285413,5.37606
11786,43.405088,5.05348
11787,48.726924,2.283007
11788,50.278499,3.974426
11789,43.618096,4.007387
11790,48.764859,1.92923
11791,48.302042,-0.618914
11792,43.490014,2.373037
11793,48.963579,2.882403
11794,48.545699,2.653562
11795,44.518486,3.50372
11796,48.569028,2.443839
11797,43.774227,7.499087
11798,50.401157,2.86246
11799,44.832475,-0.633809
11800,49.233333,2.133333
11801,50.643294,2.641251
11802,49.115461,6.175875
11803,48.813807,2.235
11804,45.219879,5.790074
11805,45.770489,5.00007
11806,44.098553,3.080528
11807,45.664319,4.949939
11808,43.586663,5.00464
11809,48.983333,2.616667
11810,44.102361,1.094502
11811,48.626052,2.601247
11812,49.170604,-0.317979
11813,50.636925,3.110259
11814,48.001158,2.753601
11815,49.258999,2.437766
11816,44.018194,1.364319
11817,47.510316,6.798629
11818,45.606096,4.067416
11819,46.666667,4.366667
11820,43.889518,-0.500476
11821,44.558379,4.750937
11822,48.909238,2.137539
11823,48.898203,2.579128
11824,48.705431,2.45039
11825,50.425403,2.939019
11826,48.766356,2.03405
11827,48.982015,2.200347
11828,49.094353,6.151673
11829,49.545182,0.187688
11830,46.333333,2.6
11831,48.973377,2.346885
11832,48.988258,2.343398
11833,43.61092,3.87723
11834,48.864151,2.443218
11835,48.816202,2.313935
11836,49.463073,1.093637
11837,48.703827,2.339084
11838,48.58733,-3.825005
11839,48.661805,2.353385
11840,43.598726,7.004343
11841,46.566667,3.333333
11842,50.699435,3.134292
11843,49.251646,6.047541
11844,47.738082,7.347932
11845,43.465874,1.327316
11846,48.69211,6.187756
11847,48.891373,2.20027
11848,47.216509,-1.552379
11849,43.184417,3.008816
11850,48.27511,2.690778
11851,48.859523,2.502783
11852,48.853733,2.549027
11853,48.883333,2.266667
11854,50.748391,3.156756
11855,46.991203,3.157084
11856,43.713644,7.25952
11857,43.833778,4.359623
11858,46.323875,-0.461334
11859,50.475481,2.667939
11860,48.320197,0.820593
11861,48.838814,2.478642
11862,49.271579,2.470741
11863,48.848675,2.624346
11864,48.849792,2.562658
11865,48.891481,2.46451
11866,49.489405,0.571878
11867,49.583333,3.0
11868,48.462783,7.481764
11869,49.626118,-1.643486
11870,50.463311,2.993761
11871,49.333093,1.094129
11872,47.862194,1.8991
11873,43.135174,5.848004
11874,43.200001,-0.6
11875,50.38584,3.599627
11876,44.139195,4.807906
11877,47.902891,1.903887
11878,48.747921,2.392525
11879,48.786295,2.544712
11880,48.695722,2.187268
11881,43.488385,-0.77244
11882,47.270949,-1.621902
11883,49.059366,2.061833
11884,48.544203,7.71087
11885,45.717743,4.80382
11886,50.705354,1.589696
11887,46.250567,5.659845
11888,48.766993,2.668712
11889,48.716736,2.249106
11890,48.894369,2.409346
11891,46.454574,4.115844
11892,48.866667,2.333333
11893,46.645813,-0.24463
11894,45.920277,6.687651
11895,43.299999,-0.366667
11896,45.183333,0.716667
11897,42.696172,2.897098
11898,49.153355,2.272179
11899,43.69252,5.502854
11900,44.810112,-0.641294
11901,45.700895,4.825112
11902,48.966907,2.361036
11903,44.377556,4.701976
11904,48.175047,2.252062
11905,43.565663,1.297494
11906,48.823186,1.954099
11907,43.346437,5.462554
11908,48.542494,-2.779835
11909,47.733333,-3.433333
11910,48.491411,-2.794576
11911,48.366667,-4.366667
11912,48.383333,-4.616667
11913,48.92902,2.049521
11914,46.583333,0.333333
11915,48.907861,6.058897
11916,46.908792,6.35917
11917,49.35,0.516667
11918,48.066539,-2.96442
11919,49.055272,2.105512
11920,49.301677,2.604673
11921,44.254942,4.647364
11922,43.406069,4.981073
11923,41.589364,9.279907
11924,44.733939,4.597013
11925,48.561463,3.297725
11926,48.878888,2.239264
11927,47.31417,5.110176
11928,47.866667,-3.55
11929,48.0,-4.1
11930,50.383333,3.483333
11931,48.642276,1.831259
11932,43.547937,1.470791
11933,49.25,4.033333
11934,48.017537,6.5882
11935,48.111981,-1.674291
11936,49.936162,4.643896
11937,47.181441,-1.549654
11938,45.892557,3.113549
11939,46.041786,4.049655
11940,48.651104,2.414057
11941,45.530668,4.621306
11942,47.751403,7.400913
11943,46.043291,4.068553
11944,45.941828,-0.967334
11945,45.43408,4.322765
11946,44.35237,2.572616
11947,43.488925,5.229288
11948,48.791594,2.64747
11949,48.8854,2.434819
11950,45.046388,5.056197
11951,49.249107,6.094054
11952,48.510852,3.726338
11953,50.598832,3.09056
11954,50.753296,3.121314
11955,43.764078,7.482065
11956,48.870172,2.499104
11957,50.694207,3.174556
11958,49.433333,1.083333
11959,49.854572,3.317458
11960,45.628461,-1.0281
11961,48.876503,2.189666
11962,45.868733,5.936522
11963,47.839422,-0.329716
11964,50.447176,3.43076
11965,48.285266,4.052104
11966,50.660169,3.040672
11967,47.363569,0.739933
11968,49.102696,6.700636
11969,49.001318,2.353607
11970,48.510504,-2.765927
11971,45.473646,4.525411
11972,46.390153,5.863737
11973,48.845985,2.202889
11974,47.4,0.666667
11975,48.934172,2.354805
11976,48.281037,6.959461
11977,48.638001,4.945553
11978,47.103712,2.351999
11979,45.73692,4.796883
11980,48.646824,2.319653
11981,47.253807,-1.484296
11982,43.309716,6.628328
11983,48.296369,4.046417
11984,45.745604,-0.631674
11985,42.711755,2.844896
11986,49.377941,1.104673
11987,45.435382,4.391051
11988,45.708803,4.860567
11989,43.110387,0.725481
11990,45.695582,4.793397
11991,48.904194,2.086688
11992,43.677923,4.432586
11993,48.973497,2.287287
11994,47.217646,-1.64841
11995,47.913029,1.977047
11996,47.911271,1.864833
11997,43.389075,-1.658095
11998,45.284946,6.384018
11999,45.888671,0.901429
12000,43.670968,7.17606
12001,49.016667,2.25
12002,49.113813,-1.081905
12003,47.588364,7.562469
12004,48.6361,-2.004935
12005,48.838642,2.415791
12006,50.726909,1.618642
12007,43.638328,4.813693
12008,48.793945,2.493233
12009,48.821815,2.427157
12010,43.452141,5.862186
12011,48.704294,6.209989
12012,44.896921,-0.721356
12013,48.634788,2.30831
12014,47.279883,-2.208804
12015,50.748345,2.257656
12016,43.554021,1.534106
12017,48.9,2.333333
12018,43.727147,-1.051618
12019,47.386229,0.748487
12020,51.03116,2.339835
12021,45.696125,4.938915
12022,49.849176,3.288062
12023,43.424758,6.770236
12024,43.787747,4.831401
12025,50.371412,3.556119
12026,47.195847,-1.509875
12027,46.641066,4.371069
12028,45.936882,6.636638
12029,50.417491,2.861742
12030,43.640737,5.095449
12031,43.117835,5.800065
12032,48.966667,2.25
12033,47.950127,1.876014
12034,48.99365,2.410771
12035,44.883333,1.216667
12036,48.734217,7.056016
12037,49.113579,7.072387
12038,48.948203,2.19169
12039,47.256629,-0.075025
12040,48.740039,7.365086
12041,48.574087,2.582871
12042,48.676775,2.348351
12043,48.776442,2.290258
12044,48.60557,7.747763
12045,50.548729,3.027313
12046,49.70022,4.948389
12047,48.259323,7.454285
12048,49.207668,2.584531
12049,48.2,3.283333
12050,43.400537,5.36979
12051,43.406283,3.693041
12052,48.944716,2.527462
12053,48.822916,2.217569
12054,45.885488,6.088313
12055,45.176755,5.693872
12056,50.361594,3.131128
12057,49.380825,3.327146
12058,48.988126,2.301558
12059,43.189784,6.043205
12060,50.359606,3.281081
12061,44.008367,4.874924
12062,49.409718,1.090055
12063,45.65,0.2
12064,48.95,2.383333
12065,49.2,6.933333
12066,48.600381,7.787355
12067,48.768716,2.534738
12068,48.87143,2.229289
12069,47.336935,5.008876
12070,44.804768,-0.595431
12071,45.897614,4.432722
12072,43.805769,4.665598
12073,43.233334,0.083333
12074,43.541205,-1.461599
12075,45.754987,4.788123
12076,49.025425,2.216907
12077,49.656068,3.301071
12078,48.764965,2.3961
12079,45.858139,3.556275
12080,49.356794,6.167606
12081,46.372465,6.487007
12082,46.976018,-0.215073
12083,49.25,3.983333
12084,44.392063,0.312408
12085,48.854483,2.650567
12086,43.117705,5.941712
12087,43.599516,1.433188
12088,48.674594,5.892905
12089,50.723907,3.161168
12090,49.638285,-1.566392
12091,43.583905,1.34685
12092,45.065816,4.835274
12093,47.394836,0.703977
12094,48.774129,2.017811
12095,47.445648,-0.465395
12096,48.978181,2.007429
12097,48.300727,4.085244
12098,45.270009,1.773087
12099,49.303036,6.149202
12100,45.55,2.316667
12101,48.876492,2.639816
12102,43.641272,7.005747
12103,44.92801,4.895103
12104,50.357065,3.527885
12105,47.463879,6.83168
12106,48.74527,2.464669
12107,43.577483,7.062556
12108,44.383661,4.990843
12109,48.662127,6.178281
12110,47.657897,-2.755735
12111,48.823451,2.290253
12112,45.781801,4.920852
12113,49.033333,2.033333
12114,43.695289,4.277051
12115,48.781981,2.193947
12116,43.721624,7.112324
12117,47.807543,1.057611
12118,45.702538,4.871473
12119,49.158146,5.388608
12120,48.980817,1.966678
12121,49.092918,1.463324
12122,48.97146,1.980817
12123,48.745653,2.267956
12124,48.803593,2.134236
12125,47.16869,-1.469294
12126,47.626044,6.142506
12127,46.128264,3.423472
12128,45.524785,4.873453
12129,47.216667,2.083333
12130,50.45944,3.567375
12131,48.702911,2.413574
12132,48.705944,2.240194
12133,45.612505,5.145577
12134,44.350712,2.034177
12135,45.987214,4.728309
12136,48.793899,2.359919
12137,48.883333,2.5
12138,48.939354,2.31478
12139,48.736837,2.400812
12140,43.968405,4.796298
12141,43.666628,7.120396
12142,48.732194,2.44925
12143,44.4071,0.705603
12144,48.94208,2.61463
12145,48.962034,2.532534
12146,48.67103,6.150832
12147,49.46737,5.932854
12148,45.765502,4.875522
12149,49.008747,2.39819
12150,48.830999,2.548441
12151,48.848603,2.437692
12152,48.843564,-0.885237
12153,48.800785,2.161808
12154,48.672115,2.393179
12155,48.117755,-1.205771
12156,43.454847,5.24598
12157,48.727074,4.591969
12158,48.787159,2.403322
12159,45.363948,5.592093
12160,48.75793,2.051366
12161,50.670426,3.133819
12162,50.586392,3.043938
12163,50.70118,3.218116
12164,50.387171,3.114902
12165,47.802546,7.236579
12166,47.807801,7.337023
12167,49.149465,6.149088
12168,48.717853,2.493384
12169,49.617442,0.758138
12170,46.564383,3.354949
12171,2.0833333,11.4833333
12172,-0.1,11.9333333
12173,0.9833333,9.6
12174,-1.2166667,10.6
12175,-2.65,10.0
12176,0.15,10.1333333
12177,-1.1333333,12.4833333
12178,-0.7,10.2166667
12179,-0.8166667,12.7
12180,-1.5833333,14.2333333
12181,0.3833333,9.45
12182,0.5666667,12.8666667
12183,-3.4166667,10.65
12184,-1.8833333,11.9333333
12185,-1.6333333,11.65
12186,0.7833333,11.5666667
12187,-1.5666667,13.2
12188,-1.8666667,11.0166667
12189,-1.4333333,13.1666667
12190,-2.3833333,11.3833333
12191,-0.1833333,10.75
12192,0.7166667,9.6666667
12193,0.3666667,9.7833333
12194,-0.6833333,13.7833333
12195,-1.5666667,9.25
12196,1.6166667,11.5833333
12197,-0.7166667,8.7833333
12198,-2.85,11.0333333
12199,-2.8,10.1666667
12200,57.55,-2.616667
12201,51.715,-3.454167
12202,57.133333,-2.1
12203,56.05,-3.3
12204,56.616667,-3.85
12205,56.183333,-4.383333
12206,56.0,-2.85
12207,57.466667,-3.233333
12208,56.333333,-3.333333
12209,52.416667,-4.066667
12210,51.666667,-1.283333
12211,57.083333,-2.833333
12212,53.766667,-2.35
12213,55.85,-3.983333
12214,56.066667,-3.766667
12215,51.25,-0.766667
12216,57.216667,-2.7
12217,53.1,-1.383333
12218,55.783333,-2.216667
12219,56.116667,-3.8
12220,56.4,-3.55
12221,57.683333,-4.25
12222,53.383333,-2.35
12223,56.15,-3.8
12224,56.616667,-3.216667
12225,51.666667,-0.616667
12226,51.2,-1.483333
12227,54.983333,-3.266667
12228,55.466667,-4.516667
12229,56.216667,-2.7
12230,54.666667,-6.25
12231,56.55,-2.583333
12232,57.566667,-4.033333
12233,56.016667,-5.45
12234,55.616667,-4.816667
12235,55.883333,-3.7
12236,53.0,-1.133333
12237,51.133333,0.883333
12238,55.163889,-1.586389
12239,53.5,-2.1
12240,53.516667,-2.5
12241,55.466667,-4.3
12242,56.3,-3.7
12243,56.283333,-3.216667
12244,57.2,-3.833333
12245,57.566667,-4.166667
12246,55.933333,-3.75
12247,51.816667,-0.8
12248,55.45,-4.616667
12249,55.85,-2.133333
12250,56.066667,-4.333333
12251,57.75,-3.9
12252,56.666667,-5.116667
12253,57.05,-3.05
12254,56.15,-3.333333
12255,56.0,-4.583333
12256,54.833333,-6.25
12257,57.25,-2.05
12258,56.366667,-2.916667
12259,52.05,-1.333333
12260,57.05,-2.516667
12261,57.666667,-2.533333
12262,54.65,-5.7
12263,56.5,-3.5
12264,53.55,-1.483333
12265,51.083333,-4.05
12266,51.406667,-3.269444
12267,51.566667,0.466667
12268,51.266667,-1.083333
12269,51.379444,-2.365556
12270,55.9,-3.633333
12271,53.7,-1.616667
12272,55.916667,-4.35
12273,57.466667,-4.466667
12274,53.35,-3.016667
12275,52.133333,-0.45
12276,52.466667,-1.466667
12277,55.733333,-4.633333
12278,54.583333,-5.933333
12279,55.816667,-4.016667
12280,51.533333,0.55
12281,53.533333,-1.15
12282,53.833333,-0.416667
12283,50.85,0.483333
12284,51.9,-1.15
12285,51.016667,-4.216667
12286,55.616667,-3.516667
12287,51.616667,0.416667
12288,54.6,-1.3
12289,53.4,-3.033333
12290,52.466667,-1.916667
12291,54.65,-1.666667
12292,55.9,-4.233333
12293,55.9,-4.5
12294,53.75,-2.483333
12295,57.2,-2.3
12296,55.866667,-3.633333
12297,56.25,-3.766667
12298,53.816667,-3.05
12299,55.666667,-3.916667
12300,56.583333,-3.333333
12301,56.066667,-3.6
12302,55.766667,-4.1
12303,51.983333,-0.733333
12304,55.120556,-1.514167
12305,57.333333,-3.733333
12306,57.466667,-1.783333
12307,50.466389,-4.725556
12308,50.783333,-0.65
12309,53.583333,-2.433333
12310,56.0,-3.883333
12311,53.466667,-3.016667
12312,51.65,-0.266667
12313,52.983333,-0.016667
12314,52.766667,-0.383333
12315,50.716667,-1.883333
12316,55.75,-6.283333
12317,51.416667,-0.75
12318,53.783333,-1.75
12319,60.383333,-1.35
12320,51.883333,0.566667
12321,56.733333,-2.65
12322,51.616667,0.316667
12323,51.505833,-3.577222
12324,56.333333,-3.4
12325,55.85,-4.583333
12326,51.129722,-3.000556
12327,54.095,-0.208056
12328,53.55,-0.483333
12329,53.7,-1.783333
12330,50.833333,-0.15
12331,51.45,-2.583333
12332,57.233333,-5.916667
12333,51.366667,1.45
12334,55.583333,-5.166667
12335,58.016667,-3.866667
12336,55.933333,-3.466667
12337,51.8,-3.183333
12338,56.166667,-3.033333
12339,57.666667,-2.966667
12340,50.966667,-0.133333
12341,57.7,-3.483333
12342,53.8,-2.233333
12343,52.683333,-1.9
12344,53.6,-2.3
12345,52.25,0.716667
12346,53.25,-1.916667
12347,53.15,-4.266667
12348,56.05,-3.533333
12349,55.883333,-3.883333
12350,56.25,-4.233333
12351,52.2,0.116667
12352,55.433333,-5.633333
12353,52.683333,-2.016667
12354,51.266667,1.083333
12355,56.133333,-3.25
12356,51.5,-3.2
12357,55.966667,-4.633333
12358,54.883333,-2.933333
12359,52.95,-1.083333
12360,55.716667,-3.833333
12361,51.859167,-4.311667
12362,55.783333,-4.266667
12363,56.5,-2.716667
12364,55.683333,-3.633333
12365,54.716667,-5.733333
12366,55.7,-3.7
12367,54.933333,-3.95
12368,53.716667,-1.35
12369,58.583333,-3.383333
12370,55.483333,-4.316667
12371,56.283333,-2.966667
12372,55.716667,-4.083333
12373,53.466667,-1.466667
12374,51.383333,0.516667
12375,51.733333,0.483333
12376,51.9,-2.083333
12377,51.7,-0.6
12378,51.7,-0.033333
12379,53.2,-2.916667
12380,53.25,-1.416667
12381,54.85,-1.566667
12382,50.833333,-0.783333
12383,51.46,-2.124722
12384,51.533333,-2.383333
12385,55.8,-2.2
12386,53.65,-2.616667
12387,50.733333,-1.766667
12388,55.9,-4.1
12389,56.1,-3.75
12390,51.783333,1.166667
12391,53.55,-0.033333
12392,55.8,-3.9
12393,51.435278,-2.8525
12394,55.9,-4.4
12395,55.583333,-3.9
12396,52.716667,-1.366667
12397,55.866667,-4.033333
12398,55.95,-2.95
12399,51.883333,0.9
12400,55.883333,-2.166667
12401,55.65,-2.25
12402,55.083333,-6.666667
12403,53.3,-3.75
12404,56.366667,-4.0
12405,53.15,-2.2
12406,54.85,-1.833333
12407,52.483333,-0.666667
12408,56.55,-3.266667
12409,52.416667,-1.55
12410,56.116667,-3.35
12411,56.066667,-3.866667
12412,55.433333,-4.483333
12413,55.066667,-1.583333
12414,51.116667,-0.183333
12415,54.9,-4.383333
12416,53.1,-2.433333
12417,56.366667,-3.833333
12418,57.6,-1.9
12419,57.666667,-4.033333
12420,53.477778,-3.033333
12421,56.05,-3.5
12422,55.7,-3.866667
12423,56.066667,-3.383333
12424,55.633333,-4.55
12425,51.366667,-0.816667
12426,57.516667,-4.033333
12427,57.416667,-1.833333
12428,57.683333,-2.816667
12429,55.95,-3.983333
12430,55.45,-4.266667
12431,56.316667,-3.016667
12432,51.653056,-3.026667
12433,55.266667,-4.716667
12434,54.933333,-3.833333
12435,55.866667,-3.066667
12436,55.683333,-4.716667
12437,55.383333,-4.583333
12438,54.533333,-1.566667
12439,51.45,0.216667
12440,55.583333,-4.283333
12441,53.7,-2.466667
12442,50.583333,-3.466667
12443,55.45,-2.683333
12444,53.45,-2.116667
12445,52.933333,-1.5
12446,57.6,-4.45
12447,56.15,-3.666667
12448,53.533333,-1.116667
12449,50.716667,-2.433333
12450,57.866667,-4.033333
12451,55.55,-3.85
12452,56.2,-4.083333
12453,52.266667,-2.15
12454,53.3,-1.466667
12455,53.483333,-2.15
12456,57.333333,-4.483333
12457,56.066667,-4.433333
12458,52.5,-2.083333
12459,57.433333,-3.133333
12460,55.95,-4.566667
12461,55.066667,-3.55
12462,56.0,-2.516667
12463,56.2,-3.966667
12464,56.5,-2.966667
12465,55.566667,-4.583333
12466,56.083333,-3.466667
12467,55.7,-4.533333
12468,56.3,-3.583333
12469,55.95,-4.95
12470,55.766667,-2.35
12471,51.883333,-0.516667
12472,54.766667,-1.566667
12473,55.05,-3.2
12474,55.733333,-4.266667
12475,55.633333,-2.666667
12476,50.8,0.25
12477,51.116667,-0.016667
12478,55.766667,-4.166667
12479,50.966667,-1.35
12480,55.983333,-2.65
12481,53.316667,-0.933333
12482,56.15,-3.066667
12483,52.216667,-0.283333
12484,51.783333,-3.2
12485,55.05,-3.266667
12486,53.483333,-2.333333
12487,55.95,-3.2
12488,56.8,-2.65
12489,51.416667,-0.566667
12490,57.65,-3.333333
12491,56.2,-2.816667
12492,53.283333,-2.9
12493,57.35,-2.083333
12494,56.383333,-3.2
12495,57.666667,-4.333333
12496,50.7,-3.533333
12497,50.583333,-3.4
12498,55.866667,-2.1
12499,53.516667,-2.133333
12500,55.75,-4.85
12501,56.0,-3.75
12502,56.25,-3.2
12503,50.148333,-5.076111
12504,50.85,-1.183333
12505,51.266667,-0.733333
12506,51.2,-0.8
12507,53.55,-2.4
12508,55.816667,-3.716667
12509,54.955,-1.56
12510,55.65,-4.433333
12511,57.65,-3.6
12512,57.683333,-2.9
12513,51.283333,-0.833333
12514,53.916667,-3.0
12515,57.616667,-3.083333
12516,51.083333,1.183333
12517,56.65,-2.883333
12518,53.55,-3.05
12519,57.6,-3.616667
12520,55.75,-3.683333
12521,57.583333,-4.133333
12522,56.816667,-5.116667
12523,57.683333,-2.016667
12524,56.233333,-3.15
12525,56.633333,-2.633333
12526,51.229167,-2.318333
12527,53.383333,-0.766667
12528,55.6,-2.816667
12529,55.583333,-4.383333
12530,57.666667,-2.333333
12531,56.083333,-4.85
12532,56.116667,-4.083333
12533,54.883333,-4.183333
12534,54.945,-1.6175
12535,55.8,-4.283333
12536,55.9,-2.733333
12537,51.4,0.566667
12538,55.233333,-4.866667
12539,55.833333,-4.25
12540,55.7,-4.033333
12541,55.883333,-4.033333
12542,54.866667,-4.833333
12543,56.2,-3.183333
12544,53.416667,-1.9
12545,51.833333,-2.166667
12546,51.183333,-0.6
12547,53.466667,-2.6
12548,57.966667,-3.966667
12549,55.833333,-3.05
12550,55.0,-1.616667
12551,50.8,-1.133333
12552,56.816667,-2.283333
12553,52.9,-0.633333
12554,51.433333,0.366667
12555,51.483333,0.333333
12556,52.116667,-2.316667
12557,53.383333,-2.616667
12558,52.633333,1.75
12559,55.7,-2.466667
12560,55.933333,-4.75
12561,54.983333,-3.066667
12562,53.533333,-0.05
12563,51.216667,-0.566667
12564,56.033333,-2.816667
12565,55.916667,-2.75
12566,52.45,-2.05
12567,53.716667,-1.85
12568,58.5,-3.5
12569,51.783333,0.166667
12570,51.8,-0.35
12571,53.983333,-1.533333
12572,55.866667,-3.75
12573,54.686111,-1.2125
12574,50.85,0.6
12575,53.566667,-0.983333
12576,51.766667,-0.166667
12577,50.85,-0.983333
12578,51.801667,-4.970833
12579,55.433333,-2.783333
12580,55.833333,-4.383333
12581,50.983333,-0.1
12582,53.0,-1.3
12583,56.016667,-4.733333
12584,58.116667,-3.666667
12585,51.75,-0.466667
12586,52.05,-2.716667
12587,51.366667,1.133333
12588,51.8,-0.066667
12589,53.316667,-3.1
12590,53.583333,-2.216667
12591,56.05,-3.6
12592,51.633333,-0.766667
12593,56.733333,-2.483333
12594,52.533333,-1.366667
12595,53.533333,-2.583333
12596,51.95,-0.266667
12597,51.75,0.0
12598,52.8,0.016667
12599,50.8,-3.183333
12600,57.7,-3.416667
12601,51.05,-0.333333
12602,55.866667,-4.55
12603,50.833333,-0.183333
12604,53.65,-1.783333
12605,52.333333,-0.183333
12606,57.45,-2.783333
12607,53.45,-2.083333
12608,51.216667,-4.116667
12609,52.966667,-1.3
12610,56.433333,-3.166667
12611,55.883333,-4.966667
12612,55.616667,-3.066667
12613,57.333333,-2.616667
12614,56.233333,-5.066667
12615,56.85,-2.266667
12616,57.683333,-4.183333
12617,56.033333,-3.383333
12618,55.9,-4.866667
12619,57.466667,-4.233333
12620,57.266667,-2.366667
12621,52.083333,1.166667
12622,55.6,-4.666667
12623,50.383333,-3.916667
12624,54.980556,-1.450833
12625,55.466667,-2.566667
12626,56.783333,-2.333333
12627,53.883333,-1.916667
12628,57.533333,-2.933333
12629,55.583333,-2.433333
12630,56.133333,-3.383333
12631,57.233333,-2.45
12632,54.316667,-2.75
12633,52.35,-1.583333
12634,56.2,-3.05
12635,52.4,-0.716667
12636,52.383333,-2.25
12637,53.083333,-2.233333
12638,55.75,-4.7
12639,55.983333,-4.833333
12640,56.466667,-4.316667
12641,55.883333,-4.616667
12642,55.633333,-4.533333
12643,55.966667,-4.05
12644,55.65,-4.716667
12645,56.066667,-3.716667
12646,56.066667,-3.166667
12647,56.166667,-3.233333
12648,56.683333,-3.4
12649,56.25,-3.116667
12650,50.55,-3.583333
12651,53.716667,-0.333333
12652,51.452778,-2.508333
12653,57.083333,-4.05
12654,56.7,-4.966667
12655,57.616667,-3.566667
12656,56.2,-3.416667
12657,57.216667,-2.35
12658,56.116667,-4.166667
12659,53.083333,-1.266667
12660,53.483333,-2.9
12661,55.383333,-4.0
12662,54.833333,-4.033333
12663,55.916667,-4.166667
12664,55.95,-3.4
12665,55.883333,-3.416667
12666,58.966667,-2.95
12667,56.666667,-3.0
12668,57.266667,-5.716667
12669,56.266667,-3.133333
12670,55.533333,-5.15
12671,55.65,-3.783333
12672,54.066667,-2.833333
12673,55.916667,-4.583333
12674,55.15,-3.0
12675,55.783333,-4.85
12676,55.733333,-3.966667
12677,55.7,-2.75
12678,56.816667,-2.45
12679,55.75,-3.883333
12680,51.283333,-0.316667
12681,53.8,-1.583333
12682,52.633333,-1.133333
12683,52.664913,-1.034894
12684,53.483333,-2.516667
12685,51.916667,-0.65
12686,55.966667,-4.2
12687,60.15,-1.15
12688,55.616667,-3.9
12689,51.966667,-0.216667
12690,56.616667,-2.766667
12691,56.383333,-2.883333
12692,50.866667,-0.016667
12693,53.683333,-2.7
12694,57.616667,-3.216667
12695,52.683333,-1.816667
12696,56.033333,-3.466667
12697,53.233333,-0.533333
12698,55.889082,-3.569419
12699,54.516667,-6.066667
12700,53.466667,-3.0
12701,50.8,-0.533333
12702,53.416667,-3.0
12703,55.883333,-3.533333
12704,52.233333,-3.383333
12705,51.676111,-4.156667
12706,53.266667,-4.333333
12707,55.866667,-3.15
12708,55.55,-4.633333
12709,55.1,-3.583333
12710,56.033333,-5.416667
12711,55.116667,-3.45
12712,55.783333,-4.633333
12713,55.116667,-3.35
12714,55.0,-7.25
12715,51.514125,-0.093689
12716,52.9,-1.266667
12717,56.45,-3.116667
12718,55.966667,-2.883333
12719,57.516667,-1.933333
12720,57.7,-3.283333
12721,52.766667,-1.2
12722,51.633333,0.066667
12723,53.366667,-0.016667
12724,52.483333,1.75
12725,56.45,-3.466667
12726,56.2,-2.95
12727,54.466667,-6.333333
12728,51.883333,-0.416667
12729,53.25,-2.116667
12730,57.666667,-2.483333
12731,55.933333,-2.9
12732,51.605,-3.650833
12733,51.516667,-0.7
12734,55.333333,-4.816667
12735,51.266667,0.516667
12736,57.0,-5.833333
12737,53.5,-2.216667
12738,51.493056,-2.508611
12739,53.133333,-1.2
12740,51.383333,1.416667
12741,53.133333,-1.533333
12742,55.516667,-4.366667
12743,57.516667,-2.1
12744,55.333333,-4.7
12745,55.583333,-2.716667
12746,52.766667,-0.883333
12747,51.75,-3.383333
12748,56.416667,-3.566667
12749,54.572778,-1.162778
12750,53.55,-2.2
12751,55.75,-4.95
12752,56.216667,-3.416667
12753,52.033333,-0.7
12754,57.516667,-2.0
12755,55.316667,-3.45
12756,53.166667,-3.133333
12757,55.5,-4.6
12758,56.7,-2.45
12759,54.066667,-2.85
12760,53.733333,-1.583333
12761,55.783333,-4.0
12762,55.516667,-4.05
12763,57.516667,-4.45
12764,55.933333,-3.05
12765,56.316667,-3.833333
12766,51.430278,-2.7625
12767,57.5,-3.833333
12768,51.656111,-3.802222
12769,55.783333,-4.416667
12770,53.833333,-2.2
12771,55.7,-3.916667
12772,57.3,-2.0
12773,56.333333,-3.25
12774,54.966667,-1.733333
12775,51.4,-1.316667
12776,55.166667,-2.816667
12777,54.988056,-1.619444
12778,55.4,-4.183333
12779,57.5,-2.2
12780,57.583333,-2.183333
